EmployeeID,HireDate,ExitDate,EmploymentStatus,EmploymentType,Age,Gender,MaritalStatus,StateOfOrigin,Education,EducationField,Department,JobLevel,YearsAtCompany,YearsInRole,TotalWorkingYears,YearsSinceLastPromotion,NumberOfPromotions,MonthlyIncome,SalaryBand,LastSalaryIncreasePct,BonusReceived,PerformanceRating,TrainingTimesLastYear,TargetsMetPct,JobSatisfaction,WorkLifeBalance,ManagerRelationship,EnvironmentSatisfaction,EngagementScore,DistanceFromHome,OvertimeFrequency,BusinessTravel,RemoteWorkOption,Attrition,Reason_for_Leaving
EMP-04470,6/30/2023,,Active,Permanent,27,Female,Married,Akwa Ibom,4,Business Administration,Private Banking & Wealth Management,2,1.5,0.9,2.0,0.7,0,596643,Junior,6.6,Yes,1,3,38.7,4,3,2,3,73,565,Rarely,Occasional,No,No,
EMP-04471,7/3/2023,,Active,Permanent,49,Female,Divorced,Bayelsa,3,Finance,Private Banking & Wealth Management,4,1.5,0.4,16.8,0.5,2,1756094,Senior,12.8,Yes,4,4,91.8,1,3,4,2,63,279,Often,No Travel,No,No,
EMP-04472,7/6/2023,3/5/2024,Resigned,Permanent,39,Male,Married,Ogun,3,Banking & Finance,Risk Management Department,3,1.5,1.2,11.5,0.8,1,1171603,Mid,8.0,Yes,3,1,89.2,2,3,3,3,66,93,Rarely,No Travel,No,Yes,CAREER PROGRESSION
EMP-04473,7/6/2023,,Active,Permanent,50,Male,Married,Kaduna,3,Business Administration,Commercial Banking Department,5,1.5,1.3,11.7,1.1,3,5042549,Executive,10.6,Yes,3,3,86.4,3,3,2,2,61,523,Sometimes,Occasional,No,No,
EMP-04474,7/6/2023,,Active,Permanent,30,Female,Divorced,Abuja (FCT),3,Banking & Finance,Alternative Channels Department,2,1.5,0.9,3.5,0.7,1,728443,Junior,3.1,Yes,2,2,50.3,4,3,3,4,87,540,Often,No Travel,No,No,
EMP-04475,7/7/2023,,Active,Permanent,24,Female,Single,Imo,3,Business Administration,Foreign Exchange (FX) Operations,2,1.5,0.5,1.5,1.0,1,576126,Junior,4.8,Yes,3,2,83.7,3,3,4,1,73,349,Often,No Travel,No,No,
EMP-04476,7/8/2023,,Active,Permanent,38,Male,Married,Ondo,3,Law,Customer Service / Customer Experience Department,3,1.5,0.7,8.2,1.1,1,1403826,Mid,7.2,Yes,4,3,89.0,4,4,2,3,77,154,Sometimes,No Travel,Yes,No,
EMP-04477,7/9/2023,,Active,Permanent,34,Female,Single,Ogun,4,Banking & Finance,SME Banking Department,3,1.5,1.1,10.5,0.0,2,904755,Mid,13.8,No,2,2,64.9,2,2,3,4,73,106,Often,Occasional,No,No,
EMP-04478,7/10/2023,,Active,Permanent,37,Male,Single,Lagos,3,Information Technology,Branch Operations Department,2,1.5,1.2,3.5,0.9,1,616360,Junior,3.6,No,3,1,86.6,3,2,3,3,69,50,Never,No Travel,Yes,No,
EMP-04479,7/10/2023,,Active,Permanent,45,Male,Single,Lagos,4,Finance,Information & Cyber Security Department,4,1.5,0.5,21.1,1.2,3,3199777,Senior,6.1,Yes,4,3,94.8,2,3,1,3,58,27,Always,Occasional,Yes,No,
EMP-04480,7/10/2023,,Active,Permanent,41,Male,Married,Abuja (FCT),4,Information Technology,Information Technology (IT) Department,3,1.5,0.5,12.2,0.1,2,809879,Mid,11.6,Yes,3,3,75.0,3,1,3,4,69,589,Sometimes,No Travel,No,No,
EMP-04481,7/11/2023,,Active,Permanent,36,Female,Single,Imo,3,Economics,Corporate Banking Department,2,1.5,0.7,1.9,0.5,0,532646,Junior,6.0,Yes,4,2,89.4,2,4,3,3,72,552,Never,Occasional,No,No,
EMP-04482,7/11/2023,,Active,Permanent,41,Male,Married,Lagos,4,Business Administration,Information Technology (IT) Department,3,1.5,0.3,1.8,0.8,2,1217983,Mid,7.4,Yes,3,5,78.2,3,2,4,3,74,56,Sometimes,No Travel,Yes,No,
EMP-04483,7/12/2023,12/17/2023,Resigned,Permanent,40,Male,Single,Nasarawa,3,Banking & Finance,Customer Service / Customer Experience Department,3,1.5,0.4,7.5,0.2,1,1469615,Mid,14.9,Yes,3,3,80.4,3,4,3,3,79,431,Sometimes,Frequent,No,Yes,CAREER PROGRESSION
EMP-04484,7/12/2023,,Active,Permanent,33,Male,Divorced,Abuja (FCT),2,Business Administration,Internal Control & Anti-Fraud Unit,2,1.5,1.4,4.4,1.0,0,639769,Junior,3.2,No,3,2,73.3,3,2,4,3,79,479,Never,No Travel,No,No,
EMP-04485,7/13/2023,,Active,Permanent,48,Female,Married,Lagos,3,Economics,Branch Operations Department,5,1.5,0.9,15.6,1.4,5,7783667,Executive,14.6,No,2,3,57.4,3,4,4,4,96,23,Rarely,Frequent,No,No,
EMP-04486,7/13/2023,10/17/2024,Resigned,Permanent,33,Female,Single,Rivers,3,Finance,Card Services Department,3,1.5,0.9,5.6,0.5,1,1143133,Mid,10.8,Yes,2,4,60.7,3,3,4,3,79,546,Sometimes,No Travel,Yes,Yes,CAREER PROGRESSION
EMP-04487,7/13/2023,,Active,Permanent,35,Male,Married,Lagos,4,Mathematics,Branch Operations Department,4,1.5,0.7,11.5,0.7,3,2113667,Senior,13.1,Yes,3,5,87.2,2,3,2,4,69,21,Always,No Travel,Yes,No,
EMP-04488,7/15/2023,,Active,Permanent,31,Female,Married,Cross River,3,Mathematics,Branch Operations Department,2,1.5,0.5,5.6,0.8,1,688207,Junior,4.9,Yes,2,2,58.7,4,4,4,1,81,582,Sometimes,Frequent,No,No,
EMP-04489,7/15/2023,,Active,Permanent,48,Male,Married,Lagos,4,Banking & Finance,SME Banking Department,4,1.5,0.4,12.9,1.3,3,2746553,Senior,7.6,Yes,4,2,93.0,4,4,2,3,85,12,Sometimes,Frequent,No,No,
EMP-04490,7/16/2023,,Active,Permanent,37,Male,Married,Edo,3,Economics,Central Operations Department,4,1.5,0.7,6.6,0.6,2,2754234,Senior,12.6,Yes,4,2,98.7,3,2,3,2,63,286,Often,No Travel,No,No,
EMP-04491,7/16/2023,10/22/2024,Resigned,Permanent,37,Male,Divorced,Edo,2,Economics,Digital Banking Department,2,1.5,0.6,9.0,1.3,0,586728,Junior,13.0,Yes,3,3,85.5,3,4,1,2,59,289,Sometimes,No Travel,No,Yes,RELOCATION
EMP-04492,7/17/2023,5/14/2024,Resigned,Permanent,44,Male,Married,Abia,4,Banking & Finance,Corporate Banking Department,4,1.5,0.4,20.2,1.4,3,1880149,Senior,9.5,No,3,1,80.7,4,2,3,2,71,284,Rarely,Occasional,No,Yes,BETTER OPPORTUNITY
EMP-04493,7/17/2023,,Active,Permanent,36,Female,Divorced,Lagos,4,Finance,Risk Management Department,3,1.5,0.5,4.7,0.2,2,1081907,Mid,10.4,No,1,4,21.2,3,1,4,4,75,48,Sometimes,Occasional,No,No,
EMP-04494,7/18/2023,,Active,Permanent,47,Male,Married,Lagos,4,Law,Digital Banking Department,4,1.5,1.1,7.1,1.3,2,2479929,Senior,4.9,No,4,2,89.2,1,2,4,3,62,2,Often,Occasional,Yes,No,
EMP-04495,7/18/2023,,Active,Permanent,34,Male,Single,Imo,3,Law,Foreign Exchange (FX) Operations,2,1.5,0.6,5.3,1.0,1,538059,Junior,7.5,No,3,1,86.3,2,3,4,3,77,617,Never,Occasional,No,No,
EMP-04496,7/19/2023,,Active,Permanent,43,Female,Divorced,Abuja (FCT),4,Accounting,Finance & Corporate Strategy Department,3,1.5,0.5,5.9,0.8,1,1137540,Mid,13.7,No,4,2,91.9,3,2,4,3,80,572,Sometimes,Occasional,Yes,No,
EMP-04497,7/20/2023,,Active,Permanent,44,Male,Married,Oyo,4,Banking & Finance,Retail Banking Department,3,1.5,1.0,1.6,0.2,1,1443955,Mid,5.7,Yes,3,2,88.7,4,4,4,2,83,118,Never,Frequent,Yes,No,
EMP-04498,7/20/2023,3/5/2024,Resigned,Permanent,31,Female,Married,Gombe,3,Business Administration,Customer Service / Customer Experience Department,2,1.5,1.0,7.0,1.3,0,541770,Junior,10.8,No,2,1,51.8,2,4,1,4,67,153,Never,No Travel,No,Yes,ENTREPRENEURSHIP
EMP-04499,7/21/2023,9/22/2024,Resigned,Permanent,47,Male,Married,Anambra,4,Economics,Treasury & Markets Department,4,1.4,0.4,18.8,0.0,4,2863347,Senior,14.1,No,2,1,53.9,2,2,3,3,61,453,Always,Frequent,No,Yes,CAREER PROGRESSION
EMP-04500,7/21/2023,2/1/2024,Resigned,Permanent,25,Male,Single,Jigawa,3,Accounting,Legal Department,2,1.4,1.2,1.9,0.1,0,779333,Junior,10.0,Yes,3,1,89.6,3,3,4,3,77,542,Often,Occasional,No,Yes,PERSONAL REASONS
EMP-04501,7/22/2023,,Active,Contract,30,Female,Single,Delta,2,Finance,Card Services Department,1,1.4,1.4,4.9,1.0,0,212624,Contract,0.5,No,3,0,87.1,1,1,3,3,47,456,Rarely,No Travel,Yes,No,
EMP-04502,7/22/2023,,Active,Permanent,32,Male,Divorced,Abuja (FCT),4,Economics,SME Banking Department,3,1.4,0.8,5.2,0.8,2,1113678,Mid,9.5,No,4,2,93.9,4,4,3,1,76,418,Often,No Travel,No,No,
EMP-04503,7/22/2023,,Active,Permanent,30,Female,Single,Lagos,4,Accounting,Trade Services Department,2,1.4,1.4,3.9,0.2,0,758946,Junior,12.3,No,3,2,71.2,3,4,3,2,73,5,Sometimes,No Travel,No,No,
EMP-04504,7/23/2023,11/15/2024,Resigned,Permanent,37,Male,Married,Lagos,4,Computer Science,Customer Service / Customer Experience Department,3,1.4,0.8,12.9,0.9,1,1016197,Mid,9.0,Yes,3,2,81.8,4,2,3,2,67,50,Rarely,Occasional,Yes,Yes,BETTER OPPORTUNITY
EMP-04505,7/23/2023,,Active,Permanent,30,Female,Married,Abuja (FCT),3,Business Administration,Credit Administration Department,2,1.4,0.6,6.1,0.7,1,522068,Junior,14.4,Yes,2,3,60.2,4,3,3,4,87,446,Sometimes,No Travel,No,No,
EMP-04506,7/23/2023,12/18/2023,Resigned,Permanent,31,Male,Married,Rivers,3,Engineering,SME Banking Department,3,1.4,1.3,3.7,0.6,2,1339956,Mid,14.2,No,4,3,99.1,1,3,3,1,47,460,Rarely,Frequent,Yes,Yes,PERSONAL REASONS
EMP-04507,7/23/2023,10/3/2024,Resigned,Contract,26,Female,Single,Abuja (FCT),3,Accounting,Facilities & Administrative Services,1,1.4,0.8,2.9,1.3,0,189491,Contract,4.8,No,2,0,60.8,1,1,4,3,55,598,Often,Occasional,No,Yes,CAREER BREAK
EMP-04508,7/24/2023,12/2/2023,Resigned,Permanent,41,Male,Divorced,Kogi,4,Computer Science,Retail Banking Department,4,1.4,1.4,17.1,0.6,2,2679886,Senior,14.9,Yes,4,0,95.4,4,3,3,2,73,722,Often,Frequent,Yes,Yes,BETTER OPPORTUNITY
EMP-04509,7/24/2023,,Active,Permanent,54,Female,Married,Ogun,4,Statistics,Customer Service / Customer Experience Department,5,1.4,0.4,11.7,0.4,4,6156986,Executive,16.4,Yes,4,2,94.1,4,3,3,3,77,116,Rarely,No Travel,No,No,
EMP-04510,7/25/2023,,Active,Permanent,28,Male,Married,Lagos,3,Finance,Treasury & Markets Department,3,1.4,1.1,2.0,0.2,1,1203562,Mid,11.9,No,4,0,89.1,4,2,3,3,73,47,Often,Occasional,Yes,No,
EMP-04511,7/26/2023,3/10/2024,Resigned,Permanent,29,Female,Married,Abuja (FCT),3,Finance,Branch Operations Department,3,1.4,0.8,4.4,0.9,1,1200337,Mid,4.8,Yes,4,2,92.7,3,2,4,4,84,496,Sometimes,No Travel,No,Yes,CAREER PROGRESSION
EMP-04512,7/27/2023,,Active,Permanent,38,Male,Married,Abuja (FCT),3,Banking & Finance,Human Resources & Talent Management,4,1.4,0.5,4.5,0.7,3,2802844,Senior,14.8,Yes,4,3,92.7,2,3,1,4,62,407,Rarely,Frequent,Yes,No,
EMP-04513,7/28/2023,,Active,Permanent,36,Female,Married,Edo,3,Economics,Core Banking Applications Support,2,1.4,1.1,12.2,1.1,1,568625,Junior,7.8,No,3,1,70.9,3,3,2,2,67,580,Sometimes,Occasional,No,No,
EMP-04514,7/28/2023,,Active,Permanent,27,Male,Married,Lagos,3,Law,Private Banking & Wealth Management,2,1.4,0.7,1.5,0.1,0,762181,Junior,11.3,Yes,3,3,86.7,4,4,3,1,80,8,Often,Occasional,No,No,
EMP-04515,7/28/2023,,Active,Permanent,49,Female,Married,Abuja (FCT),3,Engineering,Customer Service / Customer Experience Department,4,1.4,0.5,24.0,0.5,3,2189126,Senior,9.5,Yes,3,1,77.7,3,4,2,3,78,469,Sometimes,Occasional,Yes,No,
EMP-04516,7/29/2023,,Active,Permanent,30,Male,Single,Kano,4,Statistics,Corporate Banking Department,3,1.4,1.2,4.8,1.2,2,1325589,Mid,5.1,Yes,2,3,55.0,3,2,3,3,67,760,Rarely,Occasional,No,No,
EMP-04517,7/30/2023,,Active,Permanent,35,Male,Married,Lagos,3,Business Administration,Branch Operations Department,2,1.4,1.0,10.2,0.9,1,642063,Junior,10.4,No,1,4,47.8,3,4,4,3,84,29,Rarely,Occasional,No,No,
EMP-04518,8/1/2023,11/15/2024,Resigned,Contract,26,Female,Married,Akwa Ibom,1,Finance,Corporate Banking Department,1,1.4,0.5,1.9,0.4,0,216404,Contract,3.7,No,3,2,83.1,2,3,3,4,75,232,Rarely,Frequent,Yes,Yes,BETTER OPPORTUNITY
EMP-04519,8/2/2023,,Active,Permanent,51,Male,Married,Lagos,4,Accounting,Regulatory Compliance Department,5,1.4,0.9,1.6,0.8,4,7428408,Executive,17.4,Yes,3,4,76.6,3,4,3,1,64,37,Sometimes,Frequent,No,No,
EMP-04520,8/2/2023,11/22/2023,Resigned,Permanent,43,Male,Married,Abia,3,Engineering,Central Operations Department,3,1.4,0.9,19.9,0.8,1,967596,Mid,14.9,No,3,0,89.5,2,4,4,2,73,780,Sometimes,Occasional,Yes,Yes,ACADEMICS
EMP-04521,8/3/2023,,Active,Permanent,43,Male,Married,Lagos,4,Computer Science,Retail Banking Department,4,1.4,0.3,19.2,0.4,3,2721743,Senior,6.8,Yes,3,3,84.9,2,2,4,2,63,35,Rarely,Occasional,No,No,
EMP-04522,8/3/2023,,Active,Permanent,29,Male,Married,Ekiti,3,Economics,Digital Banking Department,2,1.4,0.5,3.4,0.4,0,772763,Junior,4.9,Yes,2,3,68.3,3,2,3,3,67,239,Rarely,Occasional,Yes,No,
EMP-04523,8/3/2023,,Active,Permanent,32,Female,Married,Adamawa,4,Accounting,SME Banking Department,3,1.4,1.3,6.9,0.9,3,879794,Mid,7.7,No,4,5,95.1,3,3,3,3,76,627,Rarely,Occasional,Yes,No,
EMP-04524,8/4/2023,,Active,Permanent,41,Male,Married,Lagos,4,Finance,Commercial Banking Department,3,1.4,0.5,7.6,0.7,1,1164777,Mid,14.7,Yes,2,2,56.6,4,3,2,3,76,12,Sometimes,Occasional,No,No,
EMP-04525,8/4/2023,5/1/2024,Resigned,Permanent,33,Female,Married,Enugu,3,Law,Treasury & Markets Department,3,1.4,0.4,8.2,1.3,2,966901,Mid,10.8,Yes,3,3,78.7,2,3,3,3,71,404,Often,No Travel,No,Yes,CAREER PROGRESSION
EMP-04526,8/5/2023,7/3/2024,Terminated,Permanent,34,Female,Married,Lagos,3,Computer Science,Commercial Banking Department,2,1.4,1.0,8.3,1.4,0,629817,Junior,10.2,Yes,4,2,95.0,2,3,3,4,77,56,Rarely,No Travel,No,Yes,TERMINATION
EMP-04527,8/5/2023,,Active,Contract,24,Male,Single,Rivers,3,Business Administration,Central Operations Department,1,1.4,1.2,1.4,0.3,0,229491,Contract,0.2,No,3,1,79.1,3,3,3,4,82,472,Rarely,No Travel,No,No,
EMP-04528,8/7/2023,,Active,Permanent,52,Male,Married,Oyo,4,Engineering,Human Resources & Talent Management,5,1.4,0.6,22.2,1.1,3,5138487,Executive,18.4,Yes,2,2,59.2,3,3,4,1,69,86,Sometimes,Occasional,Yes,No,
EMP-04529,8/8/2023,,Active,Contract,34,Female,Married,Abuja (FCT),2,Computer Science,Commercial Banking Department,1,1.4,0.4,7.8,0.1,0,154758,Contract,4.1,No,3,2,74.1,4,2,3,3,73,565,Rarely,No Travel,No,No,
EMP-04530,8/8/2023,,Active,Permanent,42,Female,Married,Delta,3,Law,Legal Department,3,1.4,0.8,11.5,0.6,3,1104431,Mid,10.4,Yes,4,3,97.1,3,3,3,3,80,365,Sometimes,Occasional,Yes,No,
EMP-04531,8/9/2023,,Active,Permanent,50,Female,Married,Ogun,3,Finance,Institutional Banking Department,5,1.4,0.9,18.3,0.9,4,7967749,Executive,19.3,Yes,3,3,81.1,3,3,3,3,75,119,Sometimes,Occasional,No,No,
EMP-04532,8/10/2023,8/8/2024,Resigned,Permanent,29,Female,Single,Lagos,3,Economics,Retail Banking Department,2,1.4,0.3,5.2,0.8,1,780786,Junior,11.2,Yes,3,2,86.6,1,4,3,4,80,44,Sometimes,No Travel,Yes,Yes,BETTER OPPORTUNITY
EMP-04533,8/10/2023,10/14/2024,Resigned,Permanent,28,Female,Single,Rivers,3,Mathematics,Institutional Banking Department,3,1.4,1.2,2.9,0.6,1,863867,Mid,11.9,No,3,3,77.9,4,3,3,2,77,374,Sometimes,No Travel,Yes,Yes,RELOCATION
EMP-04534,8/10/2023,,Active,Permanent,27,Female,Married,Lagos,2,Accounting,Retail Banking Department,2,1.4,0.5,1.7,0.5,1,551408,Junior,3.4,Yes,3,2,73.3,4,2,3,3,73,11,Sometimes,Occasional,No,No,
EMP-04535,8/11/2023,12/16/2024,Resigned,Permanent,33,Female,Single,Abia,3,Computer Science,Clearing & Settlement Department,3,1.4,1.4,1.5,0.1,2,840503,Mid,9.5,No,4,2,99.5,2,4,3,4,80,570,Sometimes,Occasional,Yes,Yes,CAREER PROGRESSION
EMP-04536,8/11/2023,,Active,Permanent,40,Female,Divorced,Oyo,4,Banking & Finance,Asset Management Department,3,1.4,1.2,9.4,0.7,3,1176149,Mid,3.8,Yes,2,3,50.5,4,4,2,4,86,111,Sometimes,Occasional,Yes,No,
EMP-04537,8/14/2023,6/11/2024,Resigned,Permanent,36,Male,Single,Enugu,3,Economics,Agricultural Finance Department,2,1.4,0.9,3.4,1.2,1,637656,Junior,4.9,No,3,5,73.4,1,2,4,3,60,262,Sometimes,No Travel,No,Yes,CAREER PROGRESSION
EMP-04538,8/14/2023,,Active,Permanent,39,Female,Married,Gombe,4,Mathematics,Customer Service / Customer Experience Department,3,1.4,0.5,11.2,1.3,1,1256979,Mid,12.3,No,3,0,85.7,1,3,3,2,56,221,Rarely,No Travel,No,No,
EMP-04539,8/15/2023,,Active,Permanent,41,Male,Married,Lagos,3,Information Technology,Branch Operations Department,4,1.4,1.1,13.9,1.2,4,2620678,Senior,14.7,No,3,2,70.5,3,4,1,3,68,5,Often,Frequent,Yes,No,
EMP-04540,8/15/2023,,Active,Permanent,40,Female,Married,Oyo,3,Business Administration,Commercial Banking Department,4,1.4,1.1,5.9,1.0,2,2008907,Senior,13.3,Yes,4,2,93.0,2,3,2,3,67,36,Rarely,Frequent,Yes,No,
EMP-04541,8/16/2023,11/2/2024,Resigned,Permanent,27,Female,Married,Lagos,3,Engineering,SME Banking Department,2,1.4,1.2,2.4,0.4,0,568382,Junior,12.8,No,3,1,80.1,2,4,4,3,84,25,Sometimes,Occasional,No,Yes,CAREER BREAK
EMP-04542,8/16/2023,,Active,Permanent,32,Female,Married,Oyo,2,Law,Commercial Banking Department,2,1.4,0.7,2.5,0.8,0,618243,Junior,13.8,No,2,2,62.6,2,2,4,3,65,51,Sometimes,Frequent,No,No,
EMP-04543,8/16/2023,,Active,Permanent,29,Male,Single,Kano,2,Computer Science,Alternative Channels Department,2,1.4,1.0,2.2,0.7,1,757510,Junior,6.9,No,2,3,69.3,4,4,3,1,70,711,Rarely,Occasional,Yes,No,
EMP-04544,8/16/2023,4/30/2024,Resigned,Permanent,48,Male,Married,Benue,3,Accounting,Branch Operations Department,4,1.4,1.2,15.2,1.1,2,1700073,Senior,12.1,Yes,4,3,98.1,2,3,2,3,67,236,Rarely,Occasional,No,Yes,CAREER PROGRESSION
EMP-04545,8/16/2023,,Active,Permanent,28,Male,Married,Kano,3,Engineering,Finance & Corporate Strategy Department,2,1.4,1.2,4.4,1.2,1,523560,Junior,4.8,Yes,3,2,85.5,2,4,2,4,78,266,Sometimes,Occasional,Yes,No,
EMP-04546,8/17/2023,,Active,Permanent,45,Male,Divorced,Oyo,3,Accounting,SME Banking Department,4,1.4,0.5,3.3,1.0,4,3404401,Senior,11.9,Yes,4,2,93.1,1,3,4,3,73,119,Rarely,Occasional,Yes,No,
EMP-04547,8/18/2023,,Active,Permanent,44,Male,Married,Anambra,4,Engineering,Institutional Banking Department,3,1.4,1.3,20.4,0.3,2,1368061,Mid,14.3,No,3,5,79.8,3,4,3,4,83,758,Always,No Travel,Yes,No,
EMP-04548,8/20/2023,,Active,Permanent,35,Male,Married,Ogun,3,Accounting,Retail Banking Department,3,1.4,1.4,7.7,0.6,1,1422186,Mid,6.0,No,3,2,72.7,4,3,2,3,78,86,Never,Occasional,No,No,
EMP-04549,8/20/2023,,Active,Permanent,33,Female,Married,Oyo,3,Mathematics,Foreign Exchange (FX) Operations,2,1.4,0.5,9.5,1.1,1,748792,Junior,10.5,Yes,3,3,82.9,1,1,2,1,27,45,Rarely,No Travel,No,No,
EMP-04550,8/21/2023,3/12/2024,Resigned,Permanent,35,Female,Single,Abuja (FCT),3,Engineering,Retail Banking Department,2,1.4,0.7,6.6,0.6,1,707096,Junior,10.4,No,2,3,69.1,2,1,2,2,42,444,Rarely,Occasional,No,Yes,CAREER PROGRESSION
EMP-04551,8/21/2023,3/25/2024,Resigned,Permanent,37,Female,Married,Lagos,4,Finance,Trade Services Department,3,1.4,1.0,7.5,0.3,3,1376730,Mid,12.5,Yes,4,2,99.0,1,2,1,3,45,20,Always,No Travel,No,Yes,BETTER OPPORTUNITY
EMP-04552,8/22/2023,12/9/2023,Resigned,Permanent,32,Male,Married,Lagos,3,Banking & Finance,Cash Management & Vault Operations,2,1.4,1.1,3.8,0.7,0,593676,Junior,8.6,No,3,1,73.9,3,3,1,2,57,2,Sometimes,No Travel,No,Yes,BETTER OPPORTUNITY
EMP-04553,8/22/2023,,Active,Permanent,43,Male,Married,Rivers,4,Information Technology,Cash Management & Vault Operations,4,1.4,1.4,17.7,0.9,2,3161754,Senior,9.9,Yes,4,4,89.4,3,3,3,1,66,702,Sometimes,Occasional,Yes,No,
EMP-04554,8/24/2023,,Active,Permanent,30,Female,Single,Kano,3,Statistics,Legal Department,2,1.4,1.0,3.7,0.0,1,610704,Junior,3.4,No,2,2,56.6,3,4,4,4,98,494,Often,No Travel,Yes,No,
EMP-04555,8/24/2023,11/6/2024,Resigned,Permanent,38,Female,Married,Abuja (FCT),3,Engineering,Institutional Banking Department,3,1.4,1.3,5.1,0.8,2,1190909,Mid,13.7,Yes,2,5,54.4,1,4,2,2,57,539,Never,No Travel,No,Yes,CAREER PROGRESSION
EMP-04556,8/25/2023,,Active,Permanent,29,Male,Married,Abuja (FCT),2,Accounting,Retail Banking Department,2,1.4,1.2,5.2,1.0,1,562408,Junior,5.9,No,3,3,71.2,4,3,3,4,91,594,Sometimes,No Travel,No,No,
EMP-04557,8/25/2023,,Active,Permanent,27,Female,Divorced,Lagos,3,Economics,Legal Department,2,1.4,0.6,2.1,1.0,0,620650,Junior,12.6,No,3,2,85.1,2,3,2,3,58,19,Often,Occasional,No,No,
EMP-04558,8/25/2023,,Active,Contract,24,Male,Married,Anambra,2,Banking & Finance,Finance & Corporate Strategy Department,1,1.4,1.1,1.4,0.7,0,186734,Contract,0.1,No,3,0,79.5,2,3,4,3,75,432,Sometimes,No Travel,Yes,No,
EMP-04559,8/25/2023,,Active,Permanent,36,Female,Single,Lagos,4,Mathematics,Corporate Communications & Marketing,3,1.4,0.7,6.8,0.9,1,901096,Mid,14.5,Yes,3,3,80.5,4,3,2,3,76,50,Sometimes,No Travel,Yes,No,
EMP-04560,8/26/2023,,Active,Contract,27,Female,Married,Enugu,2,Business Administration,Public Sector Department,1,1.3,0.4,3.6,0.4,0,228578,Contract,1.8,No,2,0,55.7,3,2,4,4,85,361,Never,No Travel,No,No,
EMP-04561,8/27/2023,,Active,Permanent,36,Female,Single,Cross River,3,Finance,Asset Management Department,4,1.3,0.4,8.4,0.3,3,2408679,Senior,5.0,Yes,3,2,88.6,2,2,4,3,72,749,Often,Occasional,Yes,No,
EMP-04562,8/29/2023,,Active,Permanent,30,Male,Divorced,Bauchi,2,Finance,Data Analytics & Business Intelligence,2,1.3,1.0,6.2,1.1,1,524642,Junior,4.8,Yes,2,4,55.9,4,2,3,3,75,505,Sometimes,No Travel,Yes,No,
EMP-04563,8/29/2023,,Active,Permanent,34,Female,Married,Cross River,3,Information Technology,Information & Cyber Security Department,2,1.3,0.3,8.3,1.2,1,663118,Junior,12.5,No,2,3,57.5,3,1,2,4,66,512,Always,No Travel,No,No,
EMP-04564,8/30/2023,,Active,Permanent,35,Female,Married,Ondo,4,Computer Science,Treasury & Markets Department,3,1.3,0.7,4.5,1.2,1,1146361,Mid,12.4,No,3,2,79.9,4,3,3,2,73,402,Rarely,Occasional,Yes,No,
EMP-04565,8/31/2023,,Active,Permanent,28,Female,Single,Akwa Ibom,3,Banking & Finance,Branch Operations Department,2,1.3,0.7,1.7,0.7,0,569407,Junior,8.6,Yes,3,2,88.3,3,3,3,3,79,528,Sometimes,Occasional,No,No,
EMP-04566,8/31/2023,,Active,Permanent,26,Female,Married,Lagos,3,Law,Customer Service / Customer Experience Department,2,1.3,1.2,2.2,0.9,1,682378,Junior,3.0,No,3,3,79.4,4,4,3,3,83,48,Sometimes,No Travel,Yes,No,
EMP-04567,8/31/2023,,Active,Permanent,37,Female,Married,Akwa Ibom,5,Finance,Digital Banking Department,4,1.3,1.1,5.8,0.4,4,1566778,Senior,5.8,Yes,2,5,62.4,2,4,4,4,85,226,Rarely,Frequent,Yes,No,
EMP-04568,8/31/2023,11/6/2024,Resigned,Permanent,35,Male,Married,Delta,3,Computer Science,Information Technology (IT) Department,2,1.3,1.3,4.7,0.3,0,638923,Junior,12.5,Yes,3,3,79.9,4,3,2,4,86,402,Rarely,Occasional,No,Yes,ACADEMICS
EMP-04569,8/31/2023,,Active,Permanent,32,Male,Single,Zamfara,4,Economics,Retail Banking Department,3,1.3,1.3,8.7,0.2,2,899770,Mid,8.1,No,2,1,68.2,4,1,4,3,78,274,Rarely,Occasional,No,No,
EMP-04570,8/31/2023,,Active,Contract,29,Female,Single,Kano,2,Information Technology,Core Banking Applications Support,1,1.3,1.2,3.4,0.6,0,187193,Contract,1.1,No,3,2,82.2,3,3,2,3,64,655,Sometimes,Occasional,No,No,
EMP-04571,9/1/2023,,Active,Contract,31,Female,Divorced,Lagos,3,Business Administration,Customer Service / Customer Experience Department,1,1.3,0.6,6.2,0.8,0,218659,Contract,4.1,No,1,0,49.6,2,3,2,1,47,17,Rarely,No Travel,Yes,No,
EMP-04572,9/2/2023,9/28/2024,Resigned,Permanent,27,Male,Divorced,Rivers,2,Business Administration,Commercial Banking Department,2,1.3,0.6,2.3,1.3,1,618523,Junior,9.2,Yes,2,2,62.1,4,1,3,1,51,723,Rarely,No Travel,No,Yes,RELOCATION
EMP-04573,9/2/2023,,Active,Permanent,26,Male,Married,Zamfara,3,Banking & Finance,SME Banking Department,2,1.3,0.9,1.6,1.1,0,620026,Junior,12.5,Yes,3,3,79.7,4,3,4,3,86,575,Sometimes,No Travel,No,No,
